model_idx,observed_node_ids,batch_size,T,ymin,ymax,"simu_time_jz (b=50, T=2500)",valid_trajectories_ratio,stable_trajectories_ratio,periodic_trajectories_ratio,reached_space_extent,n_covered_bins
467,"(6, 8)",50,2500,"[1.3840173482894897, 0.14135000109672546, 0.0016331042861565948, 17.375991821289062, 0.08347218483686447, 381.76800537109375, 9999.3505859375, 0.040796615183353424, 0.4317086338996887, 0.00039760940126143396, 0.004764873534440994, 22325.357421875, 0.0, 0.02899104729294777, 0.003756453050300479, 0.0, 0.0, 0.0]","[699.5999755859375, 56.548316955566406, 0.8299999833106995, 6950.404296875, 42.42231750488281, 152707.203125, 3999740.0, 20.746505737304688, 219.59999084472656, 0.17800000309944153, 2.119999885559082, 10000000.0, 1001251.0, 12.903800964355469, 1.666621208190918, 147.44976806640625, 9.092177391052246, 3.267887830734253]",743.7002375125885,0.92,0.79347825,0.0,[3.8780728e+06 4.4456317e+02],42
467,"(6, 9)",50,2500,"[1.3840173482894897, 0.14135000109672546, 0.0016331042861565948, 17.375991821289062, 0.08347218483686447, 381.76800537109375, 9999.3505859375, 0.040796615183353424, 0.4317086338996887, 0.00039760940126143396, 0.004764873534440994, 22325.357421875, 0.0, 0.02899104729294777, 0.003756453050300479, 0.0, 0.0, 0.0]","[699.5999755859375, 56.548316955566406, 0.8299999833106995, 6950.404296875, 42.42231750488281, 152707.203125, 3999740.0, 20.746505737304688, 219.59999084472656, 0.17800000309944153, 2.119999885559082, 10000000.0, 1001251.0, 12.903800964355469, 1.666621208190918, 147.44976806640625, 9.092177391052246, 3.267887830734253]",743.7002375125885,0.92,0.98913044,0.0,[3.8780728e+06 5.0815679e-02],43
467,"(6, 10)",50,2500,"[1.3840173482894897, 0.14135000109672546, 0.0016331042861565948, 17.375991821289062, 0.08347218483686447, 381.76800537109375, 9999.3505859375, 0.040796615183353424, 0.4317086338996887, 0.00039760940126143396, 0.004764873534440994, 22325.357421875, 0.0, 0.02899104729294777, 0.003756453050300479, 0.0, 0.0, 0.0]","[699.5999755859375, 56.548316955566406, 0.8299999833106995, 6950.404296875, 42.42231750488281, 152707.203125, 3999740.0, 20.746505737304688, 219.59999084472656, 0.17800000309944153, 2.119999885559082, 10000000.0, 1001251.0, 12.903800964355469, 1.666621208190918, 147.44976806640625, 9.092177391052246, 3.267887830734253]",743.7002375125885,0.92,0.98913044,0.0,[3.8780728e+06 6.1264718e-01],43
467,"(6, 11)",50,2500,"[1.3840173482894897, 0.14135000109672546, 0.0016331042861565948, 17.375991821289062, 0.08347218483686447, 381.76800537109375, 9999.3505859375, 0.040796615183353424, 0.4317086338996887, 0.00039760940126143396, 0.004764873534440994, 22325.357421875, 0.0, 0.02899104729294777, 0.003756453050300479, 0.0, 0.0, 0.0]","[699.5999755859375, 56.548316955566406, 0.8299999833106995, 6950.404296875, 42.42231750488281, 152707.203125, 3999740.0, 20.746505737304688, 219.59999084472656, 0.17800000309944153, 2.119999885559082, 10000000.0, 1001251.0, 12.903800964355469, 1.666621208190918, 147.44976806640625, 9.092177391052246, 3.267887830734253]",743.7002375125885,0.92,0.6630435,0.0,[3878072.8 9898257. ],41
467,"(6, 12)",50,2500,"[1.3840173482894897, 0.14135000109672546, 0.0016331042861565948, 17.375991821289062, 0.08347218483686447, 381.76800537109375, 9999.3505859375, 0.040796615183353424, 0.4317086338996887, 0.00039760940126143396, 0.004764873534440994, 22325.357421875, 0.0, 0.02899104729294777, 0.003756453050300479, 0.0, 0.0, 0.0]","[699.5999755859375, 56.548316955566406, 0.8299999833106995, 6950.404296875, 42.42231750488281, 152707.203125, 3999740.0, 20.746505737304688, 219.59999084472656, 0.17800000309944153, 2.119999885559082, 10000000.0, 1001251.0, 12.903800964355469, 1.666621208190918, 147.44976806640625, 9.092177391052246, 3.267887830734253]",743.7002375125885,0.92,0.5,0.0,[3878072.8 2177803.5],46
467,"(6, 13)",50,2500,"[1.3840173482894897, 0.14135000109672546, 0.0016331042861565948, 17.375991821289062, 0.08347218483686447, 381.76800537109375, 9999.3505859375, 0.040796615183353424, 0.4317086338996887, 0.00039760940126143396, 0.004764873534440994, 22325.357421875, 0.0, 0.02899104729294777, 0.003756453050300479, 0.0, 0.0, 0.0]","[699.5999755859375, 56.548316955566406, 0.8299999833106995, 6950.404296875, 42.42231750488281, 152707.203125, 3999740.0, 20.746505737304688, 219.59999084472656, 0.17800000309944153, 2.119999885559082, 10000000.0, 1001251.0, 12.903800964355469, 1.666621208190918, 147.44976806640625, 9.092177391052246, 3.267887830734253]",743.7002375125885,0.92,1.0,0.0,[3.8780728e+06 7.4294847e-01],45
467,"(6, 14)",50,2500,"[1.3840173482894897, 0.14135000109672546, 0.0016331042861565948, 17.375991821289062, 0.08347218483686447, 381.76800537109375, 9999.3505859375, 0.040796615183353424, 0.4317086338996887, 0.00039760940126143396, 0.004764873534440994, 22325.357421875, 0.0, 0.02899104729294777, 0.003756453050300479, 0.0, 0.0, 0.0]","[699.5999755859375, 56.548316955566406, 0.8299999833106995, 6950.404296875, 42.42231750488281, 152707.203125, 3999740.0, 20.746505737304688, 219.59999084472656, 0.17800000309944153, 2.119999885559082, 10000000.0, 1001251.0, 12.903800964355469, 1.666621208190918, 147.44976806640625, 9.092177391052246, 3.267887830734253]",743.7002375125885,0.92,1.0,0.0,[3.8780728e+06 8.9829460e-02],43
467,"(6, 15)",50,2500,"[1.3840173482894897, 0.14135000109672546, 0.0016331042861565948, 17.375991821289062, 0.08347218483686447, 381.76800537109375, 9999.3505859375, 0.040796615183353424, 0.4317086338996887, 0.00039760940126143396, 0.004764873534440994, 22325.357421875, 0.0, 0.02899104729294777, 0.003756453050300479, 0.0, 0.0, 0.0]","[699.5999755859375, 56.548316955566406, 0.8299999833106995, 6950.404296875, 42.42231750488281, 152707.203125, 3999740.0, 20.746505737304688, 219.59999084472656, 0.17800000309944153, 2.119999885559082, 10000000.0, 1001251.0, 12.903800964355469, 1.666621208190918, 147.44976806640625, 9.092177391052246, 3.267887830734253]",743.7002375125885,0.92,0.6847826,0.0,[3.8780728e+06 1.4739658e+02],46
467,"(6, 16)",50,2500,"[1.3840173482894897, 0.14135000109672546, 0.0016331042861565948, 17.375991821289062, 0.08347218483686447, 381.76800537109375, 9999.3505859375, 0.040796615183353424, 0.4317086338996887, 0.00039760940126143396, 0.004764873534440994, 22325.357421875, 0.0, 0.02899104729294777, 0.003756453050300479, 0.0, 0.0, 0.0]","[699.5999755859375, 56.548316955566406, 0.8299999833106995, 6950.404296875, 42.42231750488281, 152707.203125, 3999740.0, 20.746505737304688, 219.59999084472656, 0.17800000309944153, 2.119999885559082, 10000000.0, 1001251.0, 12.903800964355469, 1.666621208190918, 147.44976806640625, 9.092177391052246, 3.267887830734253]",743.7002375125885,0.92,0.5,0.0,[3.8780728e+06 2.4459824e+01],43
467,"(6, 17)",50,2500,"[1.3840173482894897, 0.14135000109672546, 0.0016331042861565948, 17.375991821289062, 0.08347218483686447, 381.76800537109375, 9999.3505859375, 0.040796615183353424, 0.4317086338996887, 0.00039760940126143396, 0.004764873534440994, 22325.357421875, 0.0, 0.02899104729294777, 0.003756453050300479, 0.0, 0.0, 0.0]","[699.5999755859375, 56.548316955566406, 0.8299999833106995, 6950.404296875, 42.42231750488281, 152707.203125, 3999740.0, 20.746505737304688, 219.59999084472656, 0.17800000309944153, 2.119999885559082, 10000000.0, 1001251.0, 12.903800964355469, 1.666621208190918, 147.44976806640625, 9.092177391052246, 3.267887830734253]",743.7002375125885,0.92,0.65217394,0.0,[3.8780728e+06 3.1029949e+00],45
467,"(7, 8)",50,2500,"[1.3840173482894897, 0.14135000109672546, 0.0016331042861565948, 17.375991821289062, 0.08347218483686447, 381.76800537109375, 9999.3505859375, 0.040796615183353424, 0.4317086338996887, 0.00039760940126143396, 0.004764873534440994, 22325.357421875, 0.0, 0.02899104729294777, 0.003756453050300479, 0.0, 0.0, 0.0]","[699.5999755859375, 56.548316955566406, 0.8299999833106995, 6950.404296875, 42.42231750488281, 152707.203125, 3999740.0, 20.746505737304688, 219.59999084472656, 0.17800000309944153, 2.119999885559082, 10000000.0, 1001251.0, 12.903800964355469, 1.666621208190918, 147.44976806640625, 9.092177391052246, 3.267887830734253]",743.7002375125885,0.92,0.6304348,0.0,[ 41.970802 444.56317 ],18
467,"(7, 9)",50,2500,"[1.3840173482894897, 0.14135000109672546, 0.0016331042861565948, 17.375991821289062, 0.08347218483686447, 381.76800537109375, 9999.3505859375, 0.040796615183353424, 0.4317086338996887, 0.00039760940126143396, 0.004764873534440994, 22325.357421875, 0.0, 0.02899104729294777, 0.003756453050300479, 0.0, 0.0, 0.0]","[699.5999755859375, 56.548316955566406, 0.8299999833106995, 6950.404296875, 42.42231750488281, 152707.203125, 3999740.0, 20.746505737304688, 219.59999084472656, 0.17800000309944153, 2.119999885559082, 10000000.0, 1001251.0, 12.903800964355469, 1.666621208190918, 147.44976806640625, 9.092177391052246, 3.267887830734253]",743.7002375125885,0.92,0.82608694,0.0,[41.970802    0.05081568],39
467,"(7, 10)",50,2500,"[1.3840173482894897, 0.14135000109672546, 0.0016331042861565948, 17.375991821289062, 0.08347218483686447, 381.76800537109375, 9999.3505859375, 0.040796615183353424, 0.4317086338996887, 0.00039760940126143396, 0.004764873534440994, 22325.357421875, 0.0, 0.02899104729294777, 0.003756453050300479, 0.0, 0.0, 0.0]","[699.5999755859375, 56.548316955566406, 0.8299999833106995, 6950.404296875, 42.42231750488281, 152707.203125, 3999740.0, 20.746505737304688, 219.59999084472656, 0.17800000309944153, 2.119999885559082, 10000000.0, 1001251.0, 12.903800964355469, 1.666621208190918, 147.44976806640625, 9.092177391052246, 3.267887830734253]",743.7002375125885,0.92,0.82608694,0.0,[41.970802   0.6126472],40
467,"(7, 11)",50,2500,"[1.3840173482894897, 0.14135000109672546, 0.0016331042861565948, 17.375991821289062, 0.08347218483686447, 381.76800537109375, 9999.3505859375, 0.040796615183353424, 0.4317086338996887, 0.00039760940126143396, 0.004764873534440994, 22325.357421875, 0.0, 0.02899104729294777, 0.003756453050300479, 0.0, 0.0, 0.0]","[699.5999755859375, 56.548316955566406, 0.8299999833106995, 6950.404296875, 42.42231750488281, 152707.203125, 3999740.0, 20.746505737304688, 219.59999084472656, 0.17800000309944153, 2.119999885559082, 10000000.0, 1001251.0, 12.903800964355469, 1.666621208190918, 147.44976806640625, 9.092177391052246, 3.267887830734253]",743.7002375125885,0.92,0.5,0.0,[4.1970802e+01 9.8982570e+06],43
467,"(7, 12)",50,2500,"[1.3840173482894897, 0.14135000109672546, 0.0016331042861565948, 17.375991821289062, 0.08347218483686447, 381.76800537109375, 9999.3505859375, 0.040796615183353424, 0.4317086338996887, 0.00039760940126143396, 0.004764873534440994, 22325.357421875, 0.0, 0.02899104729294777, 0.003756453050300479, 0.0, 0.0, 0.0]","[699.5999755859375, 56.548316955566406, 0.8299999833106995, 6950.404296875, 42.42231750488281, 152707.203125, 3999740.0, 20.746505737304688, 219.59999084472656, 0.17800000309944153, 2.119999885559082, 10000000.0, 1001251.0, 12.903800964355469, 1.666621208190918, 147.44976806640625, 9.092177391052246, 3.267887830734253]",743.7002375125885,0.92,0.33695653,0.0,[4.1970802e+01 2.1778035e+06],42
467,"(7, 13)",50,2500,"[1.3840173482894897, 0.14135000109672546, 0.0016331042861565948, 17.375991821289062, 0.08347218483686447, 381.76800537109375, 9999.3505859375, 0.040796615183353424, 0.4317086338996887, 0.00039760940126143396, 0.004764873534440994, 22325.357421875, 0.0, 0.02899104729294777, 0.003756453050300479, 0.0, 0.0, 0.0]","[699.5999755859375, 56.548316955566406, 0.8299999833106995, 6950.404296875, 42.42231750488281, 152707.203125, 3999740.0, 20.746505737304688, 219.59999084472656, 0.17800000309944153, 2.119999885559082, 10000000.0, 1001251.0, 12.903800964355469, 1.666621208190918, 147.44976806640625, 9.092177391052246, 3.267887830734253]",743.7002375125885,0.92,0.8369565,0.0,[41.970802   0.7429485],38
467,"(7, 14)",50,2500,"[1.3840173482894897, 0.14135000109672546, 0.0016331042861565948, 17.375991821289062, 0.08347218483686447, 381.76800537109375, 9999.3505859375, 0.040796615183353424, 0.4317086338996887, 0.00039760940126143396, 0.004764873534440994, 22325.357421875, 0.0, 0.02899104729294777, 0.003756453050300479, 0.0, 0.0, 0.0]","[699.5999755859375, 56.548316955566406, 0.8299999833106995, 6950.404296875, 42.42231750488281, 152707.203125, 3999740.0, 20.746505737304688, 219.59999084472656, 0.17800000309944153, 2.119999885559082, 10000000.0, 1001251.0, 12.903800964355469, 1.666621208190918, 147.44976806640625, 9.092177391052246, 3.267887830734253]",743.7002375125885,0.92,0.8369565,0.0,[41.970802    0.08982946],38
467,"(7, 15)",50,2500,"[1.3840173482894897, 0.14135000109672546, 0.0016331042861565948, 17.375991821289062, 0.08347218483686447, 381.76800537109375, 9999.3505859375, 0.040796615183353424, 0.4317086338996887, 0.00039760940126143396, 0.004764873534440994, 22325.357421875, 0.0, 0.02899104729294777, 0.003756453050300479, 0.0, 0.0, 0.0]","[699.5999755859375, 56.548316955566406, 0.8299999833106995, 6950.404296875, 42.42231750488281, 152707.203125, 3999740.0, 20.746505737304688, 219.59999084472656, 0.17800000309944153, 2.119999885559082, 10000000.0, 1001251.0, 12.903800964355469, 1.666621208190918, 147.44976806640625, 9.092177391052246, 3.267887830734253]",743.7002375125885,0.92,0.5217391,0.0,[ 41.970802 147.39658 ],44
467,"(7, 16)",50,2500,"[1.3840173482894897, 0.14135000109672546, 0.0016331042861565948, 17.375991821289062, 0.08347218483686447, 381.76800537109375, 9999.3505859375, 0.040796615183353424, 0.4317086338996887, 0.00039760940126143396, 0.004764873534440994, 22325.357421875, 0.0, 0.02899104729294777, 0.003756453050300479, 0.0, 0.0, 0.0]","[699.5999755859375, 56.548316955566406, 0.8299999833106995, 6950.404296875, 42.42231750488281, 152707.203125, 3999740.0, 20.746505737304688, 219.59999084472656, 0.17800000309944153, 2.119999885559082, 10000000.0, 1001251.0, 12.903800964355469, 1.666621208190918, 147.44976806640625, 9.092177391052246, 3.267887830734253]",743.7002375125885,0.92,0.33695653,0.0,[41.970802 24.459824],40
467,"(7, 17)",50,2500,"[1.3840173482894897, 0.14135000109672546, 0.0016331042861565948, 17.375991821289062, 0.08347218483686447, 381.76800537109375, 9999.3505859375, 0.040796615183353424, 0.4317086338996887, 0.00039760940126143396, 0.004764873534440994, 22325.357421875, 0.0, 0.02899104729294777, 0.003756453050300479, 0.0, 0.0, 0.0]","[699.5999755859375, 56.548316955566406, 0.8299999833106995, 6950.404296875, 42.42231750488281, 152707.203125, 3999740.0, 20.746505737304688, 219.59999084472656, 0.17800000309944153, 2.119999885559082, 10000000.0, 1001251.0, 12.903800964355469, 1.666621208190918, 147.44976806640625, 9.092177391052246, 3.267887830734253]",743.7002375125885,0.92,0.48913044,0.0,[41.970802  3.102995],42
467,"(8, 9)",50,2500,"[1.3840173482894897, 0.14135000109672546, 0.0016331042861565948, 17.375991821289062, 0.08347218483686447, 381.76800537109375, 9999.3505859375, 0.040796615183353424, 0.4317086338996887, 0.00039760940126143396, 0.004764873534440994, 22325.357421875, 0.0, 0.02899104729294777, 0.003756453050300479, 0.0, 0.0, 0.0]","[699.5999755859375, 56.548316955566406, 0.8299999833106995, 6950.404296875, 42.42231750488281, 152707.203125, 3999740.0, 20.746505737304688, 219.59999084472656, 0.17800000309944153, 2.119999885559082, 10000000.0, 1001251.0, 12.903800964355469, 1.666621208190918, 147.44976806640625, 9.092177391052246, 3.267887830734253]",743.7002375125885,0.92,0.7826087,0.0,[4.4456317e+02 5.0815679e-02],39
467,"(8, 10)",50,2500,"[1.3840173482894897, 0.14135000109672546, 0.0016331042861565948, 17.375991821289062, 0.08347218483686447, 381.76800537109375, 9999.3505859375, 0.040796615183353424, 0.4317086338996887, 0.00039760940126143396, 0.004764873534440994, 22325.357421875, 0.0, 0.02899104729294777, 0.003756453050300479, 0.0, 0.0, 0.0]","[699.5999755859375, 56.548316955566406, 0.8299999833106995, 6950.404296875, 42.42231750488281, 152707.203125, 3999740.0, 20.746505737304688, 219.59999084472656, 0.17800000309944153, 2.119999885559082, 10000000.0, 1001251.0, 12.903800964355469, 1.666621208190918, 147.44976806640625, 9.092177391052246, 3.267887830734253]",743.7002375125885,0.92,0.7826087,0.0,[444.56317     0.6126472],40
467,"(8, 11)",50,2500,"[1.3840173482894897, 0.14135000109672546, 0.0016331042861565948, 17.375991821289062, 0.08347218483686447, 381.76800537109375, 9999.3505859375, 0.040796615183353424, 0.4317086338996887, 0.00039760940126143396, 0.004764873534440994, 22325.357421875, 0.0, 0.02899104729294777, 0.003756453050300479, 0.0, 0.0, 0.0]","[699.5999755859375, 56.548316955566406, 0.8299999833106995, 6950.404296875, 42.42231750488281, 152707.203125, 3999740.0, 20.746505737304688, 219.59999084472656, 0.17800000309944153, 2.119999885559082, 10000000.0, 1001251.0, 12.903800964355469, 1.666621208190918, 147.44976806640625, 9.092177391052246, 3.267887830734253]",743.7002375125885,0.92,0.45652175,0.0,[4.4456317e+02 9.8982570e+06],43
467,"(8, 12)",50,2500,"[1.3840173482894897, 0.14135000109672546, 0.0016331042861565948, 17.375991821289062, 0.08347218483686447, 381.76800537109375, 9999.3505859375, 0.040796615183353424, 0.4317086338996887, 0.00039760940126143396, 0.004764873534440994, 22325.357421875, 0.0, 0.02899104729294777, 0.003756453050300479, 0.0, 0.0, 0.0]","[699.5999755859375, 56.548316955566406, 0.8299999833106995, 6950.404296875, 42.42231750488281, 152707.203125, 3999740.0, 20.746505737304688, 219.59999084472656, 0.17800000309944153, 2.119999885559082, 10000000.0, 1001251.0, 12.903800964355469, 1.666621208190918, 147.44976806640625, 9.092177391052246, 3.267887830734253]",743.7002375125885,0.92,0.29347825,0.0,[4.4456317e+02 2.1778035e+06],42
467,"(8, 13)",50,2500,"[1.3840173482894897, 0.14135000109672546, 0.0016331042861565948, 17.375991821289062, 0.08347218483686447, 381.76800537109375, 9999.3505859375, 0.040796615183353424, 0.4317086338996887, 0.00039760940126143396, 0.004764873534440994, 22325.357421875, 0.0, 0.02899104729294777, 0.003756453050300479, 0.0, 0.0, 0.0]","[699.5999755859375, 56.548316955566406, 0.8299999833106995, 6950.404296875, 42.42231750488281, 152707.203125, 3999740.0, 20.746505737304688, 219.59999084472656, 0.17800000309944153, 2.119999885559082, 10000000.0, 1001251.0, 12.903800964355469, 1.666621208190918, 147.44976806640625, 9.092177391052246, 3.267887830734253]",743.7002375125885,0.92,0.79347825,0.0,[444.56317     0.7429485],38
467,"(8, 14)",50,2500,"[1.3840173482894897, 0.14135000109672546, 0.0016331042861565948, 17.375991821289062, 0.08347218483686447, 381.76800537109375, 9999.3505859375, 0.040796615183353424, 0.4317086338996887, 0.00039760940126143396, 0.004764873534440994, 22325.357421875, 0.0, 0.02899104729294777, 0.003756453050300479, 0.0, 0.0, 0.0]","[699.5999755859375, 56.548316955566406, 0.8299999833106995, 6950.404296875, 42.42231750488281, 152707.203125, 3999740.0, 20.746505737304688, 219.59999084472656, 0.17800000309944153, 2.119999885559082, 10000000.0, 1001251.0, 12.903800964355469, 1.666621208190918, 147.44976806640625, 9.092177391052246, 3.267887830734253]",743.7002375125885,0.92,0.79347825,0.0,[4.4456317e+02 8.9829460e-02],38
467,"(8, 15)",50,2500,"[1.3840173482894897, 0.14135000109672546, 0.0016331042861565948, 17.375991821289062, 0.08347218483686447, 381.76800537109375, 9999.3505859375, 0.040796615183353424, 0.4317086338996887, 0.00039760940126143396, 0.004764873534440994, 22325.357421875, 0.0, 0.02899104729294777, 0.003756453050300479, 0.0, 0.0, 0.0]","[699.5999755859375, 56.548316955566406, 0.8299999833106995, 6950.404296875, 42.42231750488281, 152707.203125, 3999740.0, 20.746505737304688, 219.59999084472656, 0.17800000309944153, 2.119999885559082, 10000000.0, 1001251.0, 12.903800964355469, 1.666621208190918, 147.44976806640625, 9.092177391052246, 3.267887830734253]",743.7002375125885,0.92,0.47826087,0.0,[444.56317 147.39658],44
467,"(8, 16)",50,2500,"[1.3840173482894897, 0.14135000109672546, 0.0016331042861565948, 17.375991821289062, 0.08347218483686447, 381.76800537109375, 9999.3505859375, 0.040796615183353424, 0.4317086338996887, 0.00039760940126143396, 0.004764873534440994, 22325.357421875, 0.0, 0.02899104729294777, 0.003756453050300479, 0.0, 0.0, 0.0]","[699.5999755859375, 56.548316955566406, 0.8299999833106995, 6950.404296875, 42.42231750488281, 152707.203125, 3999740.0, 20.746505737304688, 219.59999084472656, 0.17800000309944153, 2.119999885559082, 10000000.0, 1001251.0, 12.903800964355469, 1.666621208190918, 147.44976806640625, 9.092177391052246, 3.267887830734253]",743.7002375125885,0.92,0.29347825,0.0,[444.56317   24.459824],40
467,"(8, 17)",50,2500,"[1.3840173482894897, 0.14135000109672546, 0.0016331042861565948, 17.375991821289062, 0.08347218483686447, 381.76800537109375, 9999.3505859375, 0.040796615183353424, 0.4317086338996887, 0.00039760940126143396, 0.004764873534440994, 22325.357421875, 0.0, 0.02899104729294777, 0.003756453050300479, 0.0, 0.0, 0.0]","[699.5999755859375, 56.548316955566406, 0.8299999833106995, 6950.404296875, 42.42231750488281, 152707.203125, 3999740.0, 20.746505737304688, 219.59999084472656, 0.17800000309944153, 2.119999885559082, 10000000.0, 1001251.0, 12.903800964355469, 1.666621208190918, 147.44976806640625, 9.092177391052246, 3.267887830734253]",743.7002375125885,0.92,0.4456522,0.0,[444.56317    3.102995],42
467,"(9, 10)",50,2500,"[1.3840173482894897, 0.14135000109672546, 0.0016331042861565948, 17.375991821289062, 0.08347218483686447, 381.76800537109375, 9999.3505859375, 0.040796615183353424, 0.4317086338996887, 0.00039760940126143396, 0.004764873534440994, 22325.357421875, 0.0, 0.02899104729294777, 0.003756453050300479, 0.0, 0.0, 0.0]","[699.5999755859375, 56.548316955566406, 0.8299999833106995, 6950.404296875, 42.42231750488281, 152707.203125, 3999740.0, 20.746505737304688, 219.59999084472656, 0.17800000309944153, 2.119999885559082, 10000000.0, 1001251.0, 12.903800964355469, 1.666621208190918, 147.44976806640625, 9.092177391052246, 3.267887830734253]",743.7002375125885,0.92,0.9782609,0.0,[0.05081568 0.6126472 ],20
467,"(9, 11)",50,2500,"[1.3840173482894897, 0.14135000109672546, 0.0016331042861565948, 17.375991821289062, 0.08347218483686447, 381.76800537109375, 9999.3505859375, 0.040796615183353424, 0.4317086338996887, 0.00039760940126143396, 0.004764873534440994, 22325.357421875, 0.0, 0.02899104729294777, 0.003756453050300479, 0.0, 0.0, 0.0]","[699.5999755859375, 56.548316955566406, 0.8299999833106995, 6950.404296875, 42.42231750488281, 152707.203125, 3999740.0, 20.746505737304688, 219.59999084472656, 0.17800000309944153, 2.119999885559082, 10000000.0, 1001251.0, 12.903800964355469, 1.666621208190918, 147.44976806640625, 9.092177391052246, 3.267887830734253]",743.7002375125885,0.92,0.65217394,0.0,[5.081568e-02 9.898257e+06],44
467,"(9, 12)",50,2500,"[1.3840173482894897, 0.14135000109672546, 0.0016331042861565948, 17.375991821289062, 0.08347218483686447, 381.76800537109375, 9999.3505859375, 0.040796615183353424, 0.4317086338996887, 0.00039760940126143396, 0.004764873534440994, 22325.357421875, 0.0, 0.02899104729294777, 0.003756453050300479, 0.0, 0.0, 0.0]","[699.5999755859375, 56.548316955566406, 0.8299999833106995, 6950.404296875, 42.42231750488281, 152707.203125, 3999740.0, 20.746505737304688, 219.59999084472656, 0.17800000309944153, 2.119999885559082, 10000000.0, 1001251.0, 12.903800964355469, 1.666621208190918, 147.44976806640625, 9.092177391052246, 3.267887830734253]",743.7002375125885,0.92,0.48913044,0.0,[5.0815679e-02 2.1778035e+06],42
467,"(9, 13)",50,2500,"[1.3840173482894897, 0.14135000109672546, 0.0016331042861565948, 17.375991821289062, 0.08347218483686447, 381.76800537109375, 9999.3505859375, 0.040796615183353424, 0.4317086338996887, 0.00039760940126143396, 0.004764873534440994, 22325.357421875, 0.0, 0.02899104729294777, 0.003756453050300479, 0.0, 0.0, 0.0]","[699.5999755859375, 56.548316955566406, 0.8299999833106995, 6950.404296875, 42.42231750488281, 152707.203125, 3999740.0, 20.746505737304688, 219.59999084472656, 0.17800000309944153, 2.119999885559082, 10000000.0, 1001251.0, 12.903800964355469, 1.666621208190918, 147.44976806640625, 9.092177391052246, 3.267887830734253]",743.7002375125885,0.92,0.98913044,0.0,[0.05081568 0.7429485 ],38
467,"(9, 14)",50,2500,"[1.3840173482894897, 0.14135000109672546, 0.0016331042861565948, 17.375991821289062, 0.08347218483686447, 381.76800537109375, 9999.3505859375, 0.040796615183353424, 0.4317086338996887, 0.00039760940126143396, 0.004764873534440994, 22325.357421875, 0.0, 0.02899104729294777, 0.003756453050300479, 0.0, 0.0, 0.0]","[699.5999755859375, 56.548316955566406, 0.8299999833106995, 6950.404296875, 42.42231750488281, 152707.203125, 3999740.0, 20.746505737304688, 219.59999084472656, 0.17800000309944153, 2.119999885559082, 10000000.0, 1001251.0, 12.903800964355469, 1.666621208190918, 147.44976806640625, 9.092177391052246, 3.267887830734253]",743.7002375125885,0.92,0.98913044,0.0,[0.05081568 0.08982946],37
467,"(9, 15)",50,2500,"[1.3840173482894897, 0.14135000109672546, 0.0016331042861565948, 17.375991821289062, 0.08347218483686447, 381.76800537109375, 9999.3505859375, 0.040796615183353424, 0.4317086338996887, 0.00039760940126143396, 0.004764873534440994, 22325.357421875, 0.0, 0.02899104729294777, 0.003756453050300479, 0.0, 0.0, 0.0]","[699.5999755859375, 56.548316955566406, 0.8299999833106995, 6950.404296875, 42.42231750488281, 152707.203125, 3999740.0, 20.746505737304688, 219.59999084472656, 0.17800000309944153, 2.119999885559082, 10000000.0, 1001251.0, 12.903800964355469, 1.666621208190918, 147.44976806640625, 9.092177391052246, 3.267887830734253]",743.7002375125885,0.92,0.67391306,0.0,[5.0815679e-02 1.4739658e+02],41
467,"(9, 16)",50,2500,"[1.3840173482894897, 0.14135000109672546, 0.0016331042861565948, 17.375991821289062, 0.08347218483686447, 381.76800537109375, 9999.3505859375, 0.040796615183353424, 0.4317086338996887, 0.00039760940126143396, 0.004764873534440994, 22325.357421875, 0.0, 0.02899104729294777, 0.003756453050300479, 0.0, 0.0, 0.0]","[699.5999755859375, 56.548316955566406, 0.8299999833106995, 6950.404296875, 42.42231750488281, 152707.203125, 3999740.0, 20.746505737304688, 219.59999084472656, 0.17800000309944153, 2.119999885559082, 10000000.0, 1001251.0, 12.903800964355469, 1.666621208190918, 147.44976806640625, 9.092177391052246, 3.267887830734253]",743.7002375125885,0.92,0.48913044,0.0,[ 0.05081568 24.459824  ],44
467,"(9, 17)",50,2500,"[1.3840173482894897, 0.14135000109672546, 0.0016331042861565948, 17.375991821289062, 0.08347218483686447, 381.76800537109375, 9999.3505859375, 0.040796615183353424, 0.4317086338996887, 0.00039760940126143396, 0.004764873534440994, 22325.357421875, 0.0, 0.02899104729294777, 0.003756453050300479, 0.0, 0.0, 0.0]","[699.5999755859375, 56.548316955566406, 0.8299999833106995, 6950.404296875, 42.42231750488281, 152707.203125, 3999740.0, 20.746505737304688, 219.59999084472656, 0.17800000309944153, 2.119999885559082, 10000000.0, 1001251.0, 12.903800964355469, 1.666621208190918, 147.44976806640625, 9.092177391052246, 3.267887830734253]",743.7002375125885,0.92,0.6413044,0.0,[0.05081568 3.102995  ],45
